Episode,Reward,Total Time,Total Energy,complete ratio,total_download_time,Fail Times
0,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
1,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
2,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
3,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
4,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
5,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
6,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
7,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
8,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
9,-30.436,687114.3477440827,74491.03171380899,0.08007415110548446,2078.5710347154964
